dis_img_path,dis_type,ref_img_path,score
VCLFER/vcl_fer/IMG_01_AWGN_1.bmp,AWGN,VCLFER/Ref_Images/IMG_01.bmp,71.7215
VCLFER/vcl_fer/IMG_01_AWGN_2.bmp,AWGN,VCLFER/Ref_Images/IMG_01.bmp,62.6081
VCLFER/vcl_fer/IMG_01_AWGN_3.bmp,AWGN,VCLFER/Ref_Images/IMG_01.bmp,38.0786
VCLFER/vcl_fer/IMG_01_AWGN_4.bmp,AWGN,VCLFER/Ref_Images/IMG_01.bmp,24.7469
VCLFER/vcl_fer/IMG_01_AWGN_5.bmp,AWGN,VCLFER/Ref_Images/IMG_01.bmp,11.7951
VCLFER/vcl_fer/IMG_01_AWGN_6.bmp,AWGN,VCLFER/Ref_Images/IMG_01.bmp,6.3528
VCLFER/vcl_fer/IMG_02_AWGN_1.bmp,AWGN,VCLFER/Ref_Images/IMG_02.bmp,62.6723
VCLFER/vcl_fer/IMG_02_AWGN_2.bmp,AWGN,VCLFER/Ref_Images/IMG_02.bmp,54.0191
VCLFER/vcl_fer/IMG_02_AWGN_3.bmp,AWGN,VCLFER/Ref_Images/IMG_02.bmp,35.506
VCLFER/vcl_fer/IMG_02_AWGN_4.bmp,AWGN,VCLFER/Ref_Images/IMG_02.bmp,13.3167
VCLFER/vcl_fer/IMG_02_AWGN_5.bmp,AWGN,VCLFER/Ref_Images/IMG_02.bmp,9.2553
VCLFER/vcl_fer/IMG_02_AWGN_6.bmp,AWGN,VCLFER/Ref_Images/IMG_02.bmp,4.1911
VCLFER/vcl_fer/IMG_03_AWGN_1.bmp,AWGN,VCLFER/Ref_Images/IMG_03.bmp,77.8061
VCLFER/vcl_fer/IMG_03_AWGN_2.bmp,AWGN,VCLFER/Ref_Images/IMG_03.bmp,64.3254
VCLFER/vcl_fer/IMG_03_AWGN_3.bmp,AWGN,VCLFER/Ref_Images/IMG_03.bmp,40.3272
VCLFER/vcl_fer/IMG_03_AWGN_4.bmp,AWGN,VCLFER/Ref_Images/IMG_03.bmp,29.6705
VCLFER/vcl_fer/IMG_03_AWGN_5.bmp,AWGN,VCLFER/Ref_Images/IMG_03.bmp,17.9433
VCLFER/vcl_fer/IMG_03_AWGN_6.bmp,AWGN,VCLFER/Ref_Images/IMG_03.bmp,4.5925
VCLFER/vcl_fer/IMG_04_AWGN_1.bmp,AWGN,VCLFER/Ref_Images/IMG_04.bmp,84.3226
VCLFER/vcl_fer/IMG_04_AWGN_2.bmp,AWGN,VCLFER/Ref_Images/IMG_04.bmp,69.0677
VCLFER/vcl_fer/IMG_04_AWGN_3.bmp,AWGN,VCLFER/Ref_Images/IMG_04.bmp,46.3818
VCLFER/vcl_fer/IMG_04_AWGN_4.bmp,AWGN,VCLFER/Ref_Images/IMG_04.bmp,30.504
VCLFER/vcl_fer/IMG_04_AWGN_5.bmp,AWGN,VCLFER/Ref_Images/IMG_04.bmp,18.0087
VCLFER/vcl_fer/IMG_04_AWGN_6.bmp,AWGN,VCLFER/Ref_Images/IMG_04.bmp,12.9474
VCLFER/vcl_fer/IMG_05_AWGN_1.bmp,AWGN,VCLFER/Ref_Images/IMG_05.bmp,72.4672
VCLFER/vcl_fer/IMG_05_AWGN_2.bmp,AWGN,VCLFER/Ref_Images/IMG_05.bmp,43.2131
VCLFER/vcl_fer/IMG_05_AWGN_3.bmp,AWGN,VCLFER/Ref_Images/IMG_05.bmp,27.2499
VCLFER/vcl_fer/IMG_05_AWGN_4.bmp,AWGN,VCLFER/Ref_Images/IMG_05.bmp,22.1389
VCLFER/vcl_fer/IMG_05_AWGN_5.bmp,AWGN,VCLFER/Ref_Images/IMG_05.bmp,13.9511
VCLFER/vcl_fer/IMG_05_AWGN_6.bmp,AWGN,VCLFER/Ref_Images/IMG_05.bmp,8.5055
VCLFER/vcl_fer/IMG_06_AWGN_1.bmp,AWGN,VCLFER/Ref_Images/IMG_06.bmp,84.4497
VCLFER/vcl_fer/IMG_06_AWGN_2.bmp,AWGN,VCLFER/Ref_Images/IMG_06.bmp,63.9996
VCLFER/vcl_fer/IMG_06_AWGN_3.bmp,AWGN,VCLFER/Ref_Images/IMG_06.bmp,40.9668
VCLFER/vcl_fer/IMG_06_AWGN_4.bmp,AWGN,VCLFER/Ref_Images/IMG_06.bmp,22.9156
VCLFER/vcl_fer/IMG_06_AWGN_5.bmp,AWGN,VCLFER/Ref_Images/IMG_06.bmp,12.1504
VCLFER/vcl_fer/IMG_06_AWGN_6.bmp,AWGN,VCLFER/Ref_Images/IMG_06.bmp,7.6281
VCLFER/vcl_fer/IMG_07_AWGN_1.bmp,AWGN,VCLFER/Ref_Images/IMG_07.bmp,74.0979
VCLFER/vcl_fer/IMG_07_AWGN_2.bmp,AWGN,VCLFER/Ref_Images/IMG_07.bmp,48.2401
VCLFER/vcl_fer/IMG_07_AWGN_3.bmp,AWGN,VCLFER/Ref_Images/IMG_07.bmp,30.3548
VCLFER/vcl_fer/IMG_07_AWGN_4.bmp,AWGN,VCLFER/Ref_Images/IMG_07.bmp,20.4475
VCLFER/vcl_fer/IMG_07_AWGN_5.bmp,AWGN,VCLFER/Ref_Images/IMG_07.bmp,11.2341
VCLFER/vcl_fer/IMG_07_AWGN_6.bmp,AWGN,VCLFER/Ref_Images/IMG_07.bmp,6.4556
VCLFER/vcl_fer/IMG_08_AWGN_1.bmp,AWGN,VCLFER/Ref_Images/IMG_08.bmp,74.8418
VCLFER/vcl_fer/IMG_08_AWGN_2.bmp,AWGN,VCLFER/Ref_Images/IMG_08.bmp,52.0989
VCLFER/vcl_fer/IMG_08_AWGN_3.bmp,AWGN,VCLFER/Ref_Images/IMG_08.bmp,31.5666
VCLFER/vcl_fer/IMG_08_AWGN_4.bmp,AWGN,VCLFER/Ref_Images/IMG_08.bmp,22.3217
VCLFER/vcl_fer/IMG_08_AWGN_5.bmp,AWGN,VCLFER/Ref_Images/IMG_08.bmp,21.8792
VCLFER/vcl_fer/IMG_08_AWGN_6.bmp,AWGN,VCLFER/Ref_Images/IMG_08.bmp,5.4761
VCLFER/vcl_fer/IMG_09_AWGN_1.bmp,AWGN,VCLFER/Ref_Images/IMG_09.bmp,87.6886
VCLFER/vcl_fer/IMG_09_AWGN_2.bmp,AWGN,VCLFER/Ref_Images/IMG_09.bmp,48.6418
