dis_img_path,dis_type,ref_img_path,score
PIPAL/Distortion_1/A0001_00_00.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1520.0648
PIPAL/Distortion_1/A0001_00_01.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1437.0798
PIPAL/Distortion_1/A0001_00_02.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1546.0616
PIPAL/Distortion_1/A0001_00_03.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1539.5688
PIPAL/Distortion_1/A0001_00_04.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1411.7958
PIPAL/Distortion_1/A0001_00_05.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1610.9721
PIPAL/Distortion_1/A0001_00_06.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1575.976
PIPAL/Distortion_1/A0001_00_07.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1448.331
PIPAL/Distortion_1/A0001_00_08.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1524.5227
PIPAL/Distortion_1/A0001_00_09.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1461.2762
PIPAL/Distortion_1/A0001_00_10.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1424.5617
PIPAL/Distortion_1/A0001_00_11.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1531.781
PIPAL/Distortion_1/A0001_01_00.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1586.7071
PIPAL/Distortion_1/A0001_01_01.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1511.6
PIPAL/Distortion_1/A0001_01_02.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1481.4167
PIPAL/Distortion_1/A0001_01_03.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1575.4945
PIPAL/Distortion_1/A0001_01_04.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1476.3725
PIPAL/Distortion_1/A0001_01_05.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1465.4315
PIPAL/Distortion_1/A0001_01_06.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1604.9029
PIPAL/Distortion_1/A0001_01_07.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1516.9305
PIPAL/Distortion_1/A0001_01_08.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1461.1111
PIPAL/Distortion_1/A0001_01_09.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1611.2134
PIPAL/Distortion_1/A0001_01_10.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1549.3926
PIPAL/Distortion_1/A0001_01_11.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1496.5623
PIPAL/Distortion_1/A0001_01_12.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1566.9786
PIPAL/Distortion_1/A0001_01_13.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1520.0873
PIPAL/Distortion_1/A0001_01_14.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1453.4077
PIPAL/Distortion_1/A0001_01_15.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1316.6042
PIPAL/Distortion_1/A0001_02_00.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1544.7361
PIPAL/Distortion_1/A0001_02_01.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1479.763
PIPAL/Distortion_1/A0001_02_02.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1531.707
PIPAL/Distortion_1/A0001_02_03.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1593.3177
PIPAL/Distortion_1/A0001_02_04.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1630.4493
PIPAL/Distortion_1/A0001_02_05.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1468.6587
PIPAL/Distortion_1/A0001_02_06.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1452.2635
PIPAL/Distortion_1/A0001_02_07.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1419.2962
PIPAL/Distortion_1/A0001_02_08.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1467.7863
PIPAL/Distortion_1/A0001_02_09.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1648.4733
PIPAL/Distortion_1/A0001_03_00.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1436.4545
PIPAL/Distortion_1/A0001_03_01.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1458.5881
PIPAL/Distortion_1/A0001_03_02.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1415.5105
PIPAL/Distortion_1/A0001_03_03.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1538.8832
PIPAL/Distortion_1/A0001_03_04.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1556.9272
PIPAL/Distortion_1/A0001_03_05.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1476.9873
PIPAL/Distortion_1/A0001_03_06.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1569.1729
PIPAL/Distortion_1/A0001_03_07.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1502.1847
PIPAL/Distortion_1/A0001_03_08.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1587.5296
PIPAL/Distortion_1/A0001_03_09.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1552.0743
PIPAL/Distortion_1/A0001_03_10.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1538.6814
PIPAL/Distortion_1/A0001_03_11.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1504.5145
PIPAL/Distortion_1/A0001_03_12.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1522.6538
PIPAL/Distortion_1/A0001_03_13.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1458.2145
PIPAL/Distortion_1/A0001_03_14.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1547.6724
PIPAL/Distortion_1/A0001_03_15.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1535.8348
PIPAL/Distortion_1/A0001_03_16.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1439.0394
PIPAL/Distortion_1/A0001_03_17.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1518.2302
PIPAL/Distortion_1/A0001_03_18.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1496.0894
PIPAL/Distortion_1/A0001_03_19.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1514.1802
PIPAL/Distortion_1/A0001_03_20.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1375.7528
PIPAL/Distortion_1/A0001_03_21.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1357.5142
PIPAL/Distortion_1/A0001_03_22.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1382.6152
PIPAL/Distortion_1/A0001_03_23.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1249.31
PIPAL/Distortion_1/A0001_04_00.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1472.5852
PIPAL/Distortion_1/A0001_04_01.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1444.1955
PIPAL/Distortion_1/A0001_04_02.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1516.9249
PIPAL/Distortion_1/A0001_04_03.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1477.2269
PIPAL/Distortion_1/A0001_04_04.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1318.0293
PIPAL/Distortion_1/A0001_04_05.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1481.2997
PIPAL/Distortion_1/A0001_04_06.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1357.5061
PIPAL/Distortion_1/A0001_04_07.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1282.0638
PIPAL/Distortion_1/A0001_04_08.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1511.5047
PIPAL/Distortion_1/A0001_04_09.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1406.6489
PIPAL/Distortion_1/A0001_04_10.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1287.6819
PIPAL/Distortion_1/A0001_04_11.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1446.1554
PIPAL/Distortion_1/A0001_04_12.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1570.982
PIPAL/Distortion_1/A0001_05_00.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1444.3378
PIPAL/Distortion_1/A0001_05_01.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1228.5922
PIPAL/Distortion_1/A0001_05_02.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1291.1351
PIPAL/Distortion_1/A0001_05_03.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1095.025
PIPAL/Distortion_1/A0001_05_04.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1425.7449
PIPAL/Distortion_1/A0001_05_05.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1242.4201
PIPAL/Distortion_1/A0001_05_06.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1372.6331
PIPAL/Distortion_1/A0001_05_07.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1178.5314
PIPAL/Distortion_1/A0001_05_08.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1310.4339
PIPAL/Distortion_1/A0001_05_09.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1301.2492
PIPAL/Distortion_1/A0001_05_10.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1462.6314
PIPAL/Distortion_1/A0001_05_11.bmp,PIPAL_distortions,PIPAL/Train_Ref/A0001.bmp,1444.7098
