dis_img_path,dis_type,ref_img_path,score
MDID2013/MDID2013/img001.png,Multiply Dist.,MDID2013/Ref/org001.png,0.35091
MDID2013/MDID2013/img002.png,Multiply Dist.,MDID2013/Ref/org001.png,0.40276
MDID2013/MDID2013/img003.png,Multiply Dist.,MDID2013/Ref/org001.png,0.45562
MDID2013/MDID2013/img004.png,Multiply Dist.,MDID2013/Ref/org001.png,0.36234
MDID2013/MDID2013/img005.png,Multiply Dist.,MDID2013/Ref/org001.png,0.39105
MDID2013/MDID2013/img006.png,Multiply Dist.,MDID2013/Ref/org001.png,0.46905
MDID2013/MDID2013/img007.png,Multiply Dist.,MDID2013/Ref/org001.png,0.35862
MDID2013/MDID2013/img008.png,Multiply Dist.,MDID2013/Ref/org001.png,0.40405
MDID2013/MDID2013/img009.png,Multiply Dist.,MDID2013/Ref/org001.png,0.45548
MDID2013/MDID2013/img010.png,Multiply Dist.,MDID2013/Ref/org001.png,0.38105
MDID2013/MDID2013/img011.png,Multiply Dist.,MDID2013/Ref/org001.png,0.41119
MDID2013/MDID2013/img012.png,Multiply Dist.,MDID2013/Ref/org001.png,0.44248
MDID2013/MDID2013/img013.png,Multiply Dist.,MDID2013/Ref/org001.png,0.38134
MDID2013/MDID2013/img014.png,Multiply Dist.,MDID2013/Ref/org001.png,0.41876
MDID2013/MDID2013/img015.png,Multiply Dist.,MDID2013/Ref/org001.png,0.46691
MDID2013/MDID2013/img016.png,Multiply Dist.,MDID2013/Ref/org001.png,0.38005
MDID2013/MDID2013/img017.png,Multiply Dist.,MDID2013/Ref/org001.png,0.38891
MDID2013/MDID2013/img018.png,Multiply Dist.,MDID2013/Ref/org001.png,0.46534
MDID2013/MDID2013/img019.png,Multiply Dist.,MDID2013/Ref/org001.png,0.38676
MDID2013/MDID2013/img020.png,Multiply Dist.,MDID2013/Ref/org001.png,0.42519
MDID2013/MDID2013/img021.png,Multiply Dist.,MDID2013/Ref/org001.png,0.46891
MDID2013/MDID2013/img022.png,Multiply Dist.,MDID2013/Ref/org001.png,0.38219
MDID2013/MDID2013/img023.png,Multiply Dist.,MDID2013/Ref/org001.png,0.41491
MDID2013/MDID2013/img024.png,Multiply Dist.,MDID2013/Ref/org001.png,0.46934
MDID2013/MDID2013/img025.png,Multiply Dist.,MDID2013/Ref/org001.png,0.37619
MDID2013/MDID2013/img026.png,Multiply Dist.,MDID2013/Ref/org001.png,0.41434
MDID2013/MDID2013/img027.png,Multiply Dist.,MDID2013/Ref/org001.png,0.46862
MDID2013/MDID2013/img028.png,Multiply Dist.,MDID2013/Ref/org002.png,0.34962
MDID2013/MDID2013/img029.png,Multiply Dist.,MDID2013/Ref/org002.png,0.41805
MDID2013/MDID2013/img030.png,Multiply Dist.,MDID2013/Ref/org002.png,0.45091
